StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q26_18,Q13,Q13_9_TEXT,Q19,Q81,Q82,Q102,Q103,Q106,GodAtheism,GodAtheismLanguage,NormalAbnormal,PossessLack,Explanation
2014-05-08 04:04:12,2014-05-08 04:06:05,0,,113,0,2014-05-08 08:06:12,R_a5cJhhgLjwjBS4t,,2,16,18,18,16,16,16,17,4,9,dax,,,,,,,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:09:19,2014-05-08 08:09:29,0,,10,1,2014-05-08 08:09:30,R_3lbXpy5YVErGQIt,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-08 08:09:20,2014-05-08 08:14:33,0,,313,1,2014-05-08 08:14:34,R_1R2RZAImnQRVDfL,,2,20,18,19,17,18,21,19,7,9,dax,6,2,47,NO,Do a person believe in God.,2,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:13:23,2014-05-08 08:15:03,0,,100,1,2014-05-08 08:15:04,R_4O3K5p9IZLYH1CR,,2,17,19,15,16,21,21,21,1,9,dax,6,1,30,no,link between atheism and attention span,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 08:11:30,2014-05-08 08:15:28,0,,238,1,2014-05-08 08:15:28,R_1NwLiGG6BbTSt0x,,2,21,18,19,21,19,20,20,2,9,dax,6,1,23,,is religious beleif a brain disorder,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 08:13:52,2014-05-08 08:15:57,0,,125,1,2014-05-08 08:15:57,R_8lkCFnuDkM3d4MZ,,2,21,20,20,20,20,21,21,2,9,dax,6,1,31,nope,religion,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:15:30,2014-05-08 08:17:53,0,,143,1,2014-05-08 08:17:53,R_3QxtTmmgqSfbsH3,,2,18,18,20,19,17,20,20,6,9,dax,"2,3,5",1,24,No,Believers vs. Non-Believers,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 08:14:37,2014-05-08 08:19:24,0,,287,1,2014-05-08 08:19:24,R_eJcteE96wK9VUKF,,2,16,16,16,16,15,20,20,7,9,dax,6,2,36,No,whether or not a study which links brain activity to your personal beliefs would be appropriate to teach/use,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:20:04,2014-05-08 08:22:46,0,,162,1,2014-05-08 08:22:47,R_ePcAJoGNRYAz03j,,2,18,18,18,19,18,18,20,4,9,dax,6,2,31,"It seemed like the study as described could be summarized as ""People are more likely to believe in God if they have normal brain function"", which seems like a weird conclusion. ",I don't know!  Maybe it has to do with interpretation of studies wrt beliefs?,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 08:21:56,2014-05-08 08:23:57,0,,121,1,2014-05-08 08:23:58,R_bg4Z89Ta1yScUGF,,2,19,16,19,18,17,20,20,5,9,dax,6,2,25,No,How believes perceive information related to their beliefs,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:22:03,2014-05-08 08:24:18,0,,135,1,2014-05-08 08:24:19,R_5jLBZmUOPwa8hs9,,2,21,20,16,20,20,20,21,2,9,dax,6,2,31,no,don't know,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:27:19,2014-05-08 08:30:29,0,,190,1,2014-05-08 08:30:30,R_5BWtqrn5eQMCPBz,,2,20,15,20,19,17,19,19,2,9,dax,,2,28,,If religion should be allowed in schools.,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:29:02,2014-05-08 08:30:52,0,,110,1,2014-05-08 08:30:52,R_8laDmoCjFBPsVEN,,2,17,19,19,19,18,19,18,7,9,dax,6,2,21,,Religious views affecting opinions on neurological research,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:34:41,2014-05-08 08:36:29,0,,108,1,2014-05-08 08:36:29,R_2mHSN4E9JeVxcep,,2,19,17,17,18,18,21,20,5,9,dax,2,1,24,no,"If religious people are more likely to ignore scientific findings ",3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:37:38,2014-05-08 08:39:50,0,,132,1,2014-05-08 08:39:51,R_eVXvTgYj6jq6yaN,,2,21,21,21,21,21,21,21,4,9,dax,3,1,25,,Perceptions of a scientific finding,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:32:49,2014-05-08 08:41:56,0,,547,1,2014-05-08 08:41:56,R_2tNspoLbdkfnsq1,,2,20,20,18,20,20,18,20,1,9,dax,6,2,20,none,not sure,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:41:37,2014-05-08 08:45:34,0,,237,1,2014-05-08 08:45:35,R_6qUQOf8O4LEJhYN,,2,20,19,18,19,19,21,21,3,9,dax,6,1,33,no,religion and science,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:49:41,2014-05-08 08:52:01,0,,140,1,2014-05-08 08:52:02,R_1MKHu65R5JsjA5D,,2,20,20,20,20,20,20,21,4,9,dax,,2,27,no,"If people are willing to beleive that the belief in God is only a brain response if science told them so. ",3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:47:55,2014-05-08 08:52:30,0,,275,1,2014-05-08 08:52:31,R_0xsWce9A5dRzEMt,,2,18,16,18,16,16,19,18,4,9,dax,5,2,25,,It was pretty interresting.,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:54:50,2014-05-08 08:57:09,0,,139,1,2014-05-08 08:57:10,R_2hpKfuisdQgN2kt,,2,20,20,20,19,20,20,21,2,9,dax,6,2,29,No problems!,Perceptions of science related to theology.,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-08 08:47:53,2014-05-08 08:57:26,0,,573,1,2014-05-08 08:57:27,R_8eVkXoyStP9hYqh,,2,18,19,18,18,19,20,20,6,9,dax,6,3,29,"Not exactly, but the religion slider did seem to imply either atheist or some type of monotheist. I believe in the Christian god as probably one of the Sumerian gods, and later maybe as Aten, who has eventually come to be worshiped as the only god by some people. I'm a Hellenic Neopagan myself, so I mostly only pray to the Greek gods. I'm not an atheist, but I'm not a Christian or monotheist, either.",Something to do with how people feel about scientific studies that agree with or contradict their beliefs.,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:55:56,2014-05-08 08:57:59,0,,123,1,2014-05-08 08:58:00,R_9nNrdoFVMG6hjZb,,2,19,18,19,17,18,21,21,4,9,dax,6,1,35,,attitude towards science vs religion,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 04:54:51,2014-05-08 04:58:04,0,,193,0,2014-05-08 08:58:12,R_eIEIXlh3oBEddcx,,2,20,20,21,21,18,20,21,7,9,dax,2,2,56,,,,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:58:02,2014-05-08 08:59:19,0,,77,1,2014-05-08 08:59:19,R_6FmDF96Lc5QnJNX,,2,18,18,18,19,17,19,19,4,9,dax,6,2,25,no,religion,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-08 08:55:36,2014-05-08 08:59:58,0,,262,1,2014-05-08 08:59:58,R_51NydmurKRS4ucR,,2,19,18,18,18,16,20,20,7,9,dax,6,2,33,"The last question about what was ""not"" a question was tricky, because all of them were similar to questions. I knew sociology was not true, but I wasn't 100% sure on the ""important finding"" question. That was the basic idea of half the questions.",scientific findings vs. religious belief?,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
