StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q108_1,Q108_2,Q108_3,Q108_4,Q108_5,Q108_6,Q108_7,Q108_8,Q108_9,Q108_10,Q108_11,Q108_12,Q100,Q15,Q14,Q16,Q119,Q118,Q122,Q121,Q97,Q101_1_1,Q101_2_1,Q101_3_1,Q101_4_1,Q101_5_1,Q101_6_1,Q101_7_1,Q101_8_1,Q101_9_1,Q101_10_1,Q101_11_1,Q101_12_1,Q13,Q13_9_TEXT,Q19,Q20,Q81,Q82,Q102,Q103,Q106,AcceptReject,SciRelMor,CommonRare,Claim,ClaimSet,Whether,TargetRating,Believe,True,Wrong,Explanation,ExplanationType,NormalAbnormal
2014-03-19 11:25:38,2014-03-19 11:34:27,0,,529,1,2014-03-19 11:34:27,R_cHjYoJostFpjpbf,,2,6,6,5,6,1,1,1,1,6,6,7,3,,,,,6,2,4,4,6,75,75,20,60,80,80,50,70,95,95,5,10,9,dax,"4,5",1,1,22,,The differences of people with opposite personal beliefs.,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,6,believe,true,false,"People are more likely to believe this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 11:26:29,2014-03-19 11:35:13,0,,524,1,2014-03-19 11:35:13,R_bfOMvGWA5ICNygR,,2,7,2,1,4,7,7,2,7,7,7,2,2,,,,,3,3,4,4,2,98,10,50,75,70,45,25,65,100,100,25,25,9,dax,"1,4,5",1,2,41,no,Determining how information can effect peoples beliefs.,3,1,2,1,There is a God.,3,there is a God,7,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 07:36:00,2014-03-19 07:36:18,0,,18,0,2014-03-19 11:36:24,R_0OLGmYNUcgefrCJ,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 11:20:18,2014-03-19 11:36:38,0,,980,1,2014-03-19 11:36:38,R_8hNwqmqdc9WL9qZ,,2,3,4,5,5,5,5,3,4,,5,3,3,4,3,4,3,,,,,4,50,50,75,80,80,60,25,70,95,95,10,10,9,dax,"4,5",1,1,26,no,survey about ones beliefs and how they change when presented with facts,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,3,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 11:42:55,2014-03-19 11:48:15,0,,320,1,2014-03-19 11:48:16,R_81wEoiueO6hqUOV,,2,7,6,6,5,4,3,2,2,7,7,3,2,4,3,3,3,,,,,3,90,80,40,60,80,70,40,50,90,90,10,5,9,dax,"4,5",1,2,29,No,I am not sure.,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,believe,true,false,"People are more likely to believe this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 12:01:40,2014-03-19 12:07:40,0,,360,1,2014-03-19 12:07:41,R_7QxhLtdztiUxXhP,,2,7,7,5,1,7,1,2,6,7,7,1,1,4,6,4,2,,,,,4,100,100,70,50,75,65,50,70,85,90,20,20,9,dax,"4,5",1,1,28,no,don't know,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 08:05:31,2014-03-19 08:08:13,0,,162,0,2014-03-19 12:08:21,R_eRHShKSSiO6fJyt,,2,6,5,6,6,3,6,6,5,5,7,5,4,,,,,5,6,2,4,4,90,70,70,90,50,40,80,50,100,99,50,50,9,dax,"2,3",,,,,,,1,2,1,There is a God.,3,there is a God,3,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 12:05:52,2014-03-19 12:13:33,0,,461,1,2014-03-19 12:13:33,R_e59Ul9VNcmiXUX3,,2,7,6,7,6,4,2,2,2,7,6,1,1,,6,4,7,,,,,3,100,50,50,70,60,60,50,50,100,100,5,10,9,dax,"4,5",1,1,21,Nothing was wrong,Studying the way people's opinions are influenced,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,"People are more likely to reject this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 08:22:49,2014-03-19 08:23:07,0,,18,0,2014-03-19 12:23:18,R_9mZDAxHnnHJjXtH,,2,5,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,There is a God.,3,there is a God,1,believe,true,false,"People are more likely to believe this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 12:22:21,2014-03-19 12:28:25,0,,364,1,2014-03-19 12:28:26,R_eFoY7W7I1v7WuEd,,2,7,7,7,7,4,5,4,4,7,7,1,1,1,4,4,4,,,,,5,99,90,75,70,80,80,50,50,99,99,15,5,9,dax,"4,5",1,2,27,nope,belief coorelations,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 12:24:51,2014-03-19 12:30:16,0,,325,1,2014-03-19 12:30:17,R_eE52kVr44hUCMdv,,2,7,7,7,4,2,1,1,2,7,7,1,1,,,,,6,6,4,4,2,85,80,70,50,70,70,90,70,95,99,25,25,9,dax,"4,5",2,1,30,,Religion and morality,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,1,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 12:19:49,2014-03-19 12:32:51,0,,782,1,2014-03-19 12:32:51,R_06wxIOvMth2ikOp,,2,7,7,7,7,3,2,1,1,6,6,1,1,,,,,3,4,3,4,2,80,70,40,60,65,60,40,30,95,90,10,5,9,dax,"4,5",1,1,25,The questions that asked whether the fact should and would affect a person weren't worded as clearly as possible.,How religion affects one's sense of morality.,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,6,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 12:34:45,2014-03-19 12:38:06,0,,201,1,2014-03-19 12:38:06,R_0Hwkx8UD5jnbZ3f,,2,7,7,6,6,1,6,4,3,7,7,2,2,2,3,5,5,,,,,5,90,90,50,50,65,50,50,45,100,100,10,10,4,,"4,5",1,2,25,,,1,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,2,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 12:41:27,2014-03-19 12:45:07,0,,220,1,2014-03-19 12:45:08,R_cUSqtiAuNqrZrx3,,2,4,4,4,4,4,4,4,4,4,4,4,4,,,,,4,5,4,4,3,90,90,50,40,45,40,50,35,95,90,15,5,9,DAX,"4,5",1,1,26,,,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,4,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 12:42:38,2014-03-19 12:52:31,0,,593,1,2014-03-19 12:52:32,R_7NVqR6sFpQwRMbP,,2,6,5,6,4,7,6,5,5,7,7,3,3,3,2,4,4,,,,,5,80,75,65,70,75,75,50,75,95,90,25,20,9,dax,"4,5",1,2,38,,I think the survey was to determine if people believe more in natural selection or if God is responsible for creation and things that you encounter in your life such as relationships.,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,6,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 13:14:51,2014-03-19 13:21:06,0,,375,1,2014-03-19 13:21:07,R_3PBBlaAVDpy6fc1,,2,7,6,7,6,1,1,1,1,7,6,2,2,,,,,5,4,3,5,6,99,98,60,75,50,50,60,50,80,90,10,20,9,dax,"4,5",1,2,20,Just the way the wording was was occasionally unclear or confusing. I really had to think to try to comprehend what the survey was asking at certain times.,"How our beliefs affect what we think someone else should believe. ",3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 13:19:35,2014-03-19 13:26:50,0,,435,1,2014-03-19 13:26:51,R_8puTKFDJPMADSNT,,2,7,7,7,7,1,1,1,1,7,7,2,1,,,,,4,4,4,4,2,98,99,55,75,55,55,35,45,99,99,25,30,9,dax,"4,5",2,1,65,no,Religious beliefs,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,believe,true,false,"People are more likely to believe this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 13:38:53,2014-03-19 13:48:02,0,,549,1,2014-03-19 13:48:03,R_396fHeE6mepGd01,,2,6,6,4,5,4,4,4,4,6,6,3,3,3,4,4,4,,,,,5,95,95,70,60,70,50,30,50,95,95,15,15,9,dax,"1,4,5",1,2,26,No problems,General populations beliefs about certain things.,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,4,believe,true,false,"People are more likely to believe this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 14:05:21,2014-03-19 14:08:55,0,,214,1,2014-03-19 14:08:56,R_29JpnNJI23zvI8Z,,2,7,7,7,7,1,1,1,1,7,7,7,7,,,,,1,4,7,7,1,100,100,65,70,50,50,59,50,99,99,25,20,9,dax,"4,5",1,2,22,,Unsure,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 14:22:31,2014-03-19 14:25:28,0,,177,1,2014-03-19 14:25:29,R_cFRoQkd5ClUuV1z,,2,7,7,7,5,7,7,7,7,3,7,1,1,6,,6,6,,,,,7,50,40,50,50,70,50,70,75,10,10,10,10,9,dax,4,3,2,25,no,It was interesting,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 15:21:05,2014-03-19 15:25:27,0,,262,1,2014-03-19 15:25:28,R_1XMEA1Owg2cidRX,,2,7,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,,,,,6,95,99,5,76,98,87,90,86,80,95,85,10,9,Dax,"4,5",1,2,32,,Religion study,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,7,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 15:20:51,2014-03-19 15:26:25,0,,334,1,2014-03-19 15:26:26,R_6XAOxUOoQQWg6ix,,2,7,7,6,6,1,1,1,1,7,7,2,1,,,,,1,1,1,1,3,99,95,35,75,85,75,45,75,99,99,5,1,9,dax,"4,5",1,2,26,NA,How people's beliefs were influenced by facts in books? I'm really not sure.,3,2,2,1,There is a God.,9,there is a God,1,reject,false,true,"People are more likely to reject this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 15:51:54,2014-03-19 15:57:09,0,,315,1,2014-03-19 15:57:10,R_bJIHXO7qIVPpJtP,,2,7,6,7,5,6,3,3,3,7,6,1,1,,,,,6,5,7,6,7,90,75,60,60,80,55,50,55,90,95,5,5,9,dax,"4,5",1,1,20,,science vs religion and americans opinions on the matter,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 11:51:41,2014-03-19 11:57:35,0,,354,0,2014-03-19 15:57:46,R_6G06JLDxAqVaXAh,,2,6,7,4,5,7,6,4,7,7,1,1,1,,,,,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,1,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 16:09:07,2014-03-19 16:11:07,0,,120,1,2014-03-19 16:11:08,R_6PPqY9crQ3eQydD,,2,6,6,3,6,7,6,6,5,5,6,6,6,6,5,5,4,,,,,6,50,30,40,30,60,50,50,50,20,90,40,80,9,dax,4,2,2,20,no,About morals,2,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,6,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 17:27:00,2014-03-19 17:35:05,0,,485,1,2014-03-19 17:35:06,R_0JKHprT0FseObgp,,2,7,3,7,7,5,4,4,4,7,7,3,1,,,,,4,5,5,4,4,85,60,65,65,65,55,40,40,100,99,25,5,9,dax,"4,5",1,2,40,no,how we make judgements,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 18:22:14,2014-03-19 18:27:20,0,,306,1,2014-03-19 18:27:21,R_6JqOl19JmJ7fCGp,,2,7,6,7,6,1,1,2,1,7,6,2,1,3,1,1,1,,,,,5,98,100,45,35,75,75,75,76,100,98,16,8,9,dax,"4,5",3,2,20,,"how new information affects beliefs, or how likely someone is to believe the majority of other people agree with their beliefs",3,1,2,1,There is a God.,3,there is a God,1,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 18:32:21,2014-03-19 18:40:12,0,,471,1,2014-03-19 18:40:13,R_3Kp0YurOl7Zt4Vf,,2,7,4,7,7,1,1,1,1,7,7,3,3,4,4,5,4,,,,,1,99,30,70,60,75,80,20,75,99,98,8,2,9,dax,"4,5",2,2,31,The fact and the claim didn't really seem to have anything to do with each other.  But maybe this was done on purpose?,"Personal beliefs and perceptions of what is ""true""",3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 19:09:16,2014-03-19 19:15:27,0,,371,1,2014-03-19 19:15:28,R_bfGuW4MQgGlXbwh,,2,1,7,7,7,1,1,1,1,7,7,1,1,2,2,2,2,,,,,6,75,75,60,65,75,65,50,55,95,70,20,25,9,dax,"4,5",1,1,28,No,Beliefs and stances,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,1,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 19:08:47,2014-03-19 19:19:28,0,,641,1,2014-03-19 19:19:29,R_cIat1bDVFJ8h5Jz,,2,5,7,1,4,7,7,2,7,7,7,1,1,,,,,7,6,7,6,5,90,90,35,89,75,65,65,50,99,99,9,2,9,dax,"4,5",1,2,23,no,interesting,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 19:22:38,2014-03-19 19:30:42,0,,484,1,2014-03-19 19:30:42,R_72687PVVDBeQ3WZ,,2,6,6,6,6,3,3,3,3,6,6,6,2,6,6,4,5,,,,,3,100,75,60,60,50,50,50,50,100,100,40,40,9,dax,"4,5",1,1,33,no,unsure,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,6,believe,true,false,"People are more likely to believe this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 19:52:40,2014-03-19 20:02:59,0,,619,1,2014-03-19 20:02:59,R_82ZHNmUCJkT5Fat,,2,7,5,5,6,7,6,7,7,7,7,4,3,,,,,5,5,5,4,2,80,98,40,96,73,80,80,60,100,100,50,58,9,dax,4,1,2,43,no,my beliefs,2,1,2,1,There is a God.,3,there is a God,7,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 20:18:56,2014-03-19 20:25:31,0,,395,1,2014-03-19 20:25:32,R_6G4DubmyhBjkOOx,,2,7,7,1,1,7,7,2,7,7,7,1,1,,,,,4,6,4,4,6,100,100,50,50,60,50,25,20,99,99,10,5,9,dax,"4,5",1,1,26,no,n/a,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,2,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 20:53:38,2014-03-19 21:04:25,0,,647,1,2014-03-19 21:04:25,R_djqqKVpplkN2YsZ,,2,7,7,4,1,7,7,1,2,7,7,1,1,3,5,4,4,,,,,2,98,98,50,75,70,75,70,75,98,5,5,5,9,dax,"4,5",1,1,27,No,This survey is about peoples beliefs and how concrete these beliefs are regardless of facts that they read.,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,4,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
